"Activity Date","Process Date","Settle Date","Instrument","Description","Trans Code","Quantity","Price","Amount"
"9/30/2025","9/30/2025","9/30/2025","","Aggregated Margin Rate","MINT","","","($2.46)"
"9/29/2025","9/29/2025","9/30/2025","AMD","AMD 10/3/2025 Call $162.50","BTO","1","$3.67","($367.04)"
"9/29/2025","9/29/2025","9/30/2025","ONDS","ONDS 1/16/2026 Call $10.00","BTO","1","$1.97","($197.04)"
"9/29/2025","9/29/2025","9/30/2025","ONDS","ONDS 1/16/2026 Call $10.00","BTO","2","$1.97","($394.08)"
"9/29/2025","9/29/2025","9/30/2025","CHWY","CHWY 11/21/2025 Call $37.50","STC","1","$4.05","$404.95"
"9/29/2025","9/29/2025","9/30/2025","BABA","BABA 10/3/2025 Call $180.00","BTO","1","$4.05","($405.04)"
"9/29/2025","9/29/2025","9/30/2025","LAC","Lithium Americas
CUSIP: 53681J103","Sell","423","$6.02","$2,546.38"
"9/29/2025","9/29/2025","9/30/2025","UUUU","UUUU 10/3/2025 Call $15.00","STC","1","$2.15","$214.95"
"9/26/2025","9/26/2025","9/29/2025","META","Option Expiration for META 9/26/2025 Call $782.50","OEXP","1S","",""
"9/26/2025","9/26/2025","9/29/2025","BBAI","Option Expiration for BBAI 9/26/2025 Call $7.50","OEXP","5S","",""
"9/26/2025","9/26/2025","9/29/2025","AMZN","Option Expiration for AMZN 9/26/2025 Put $215.00","OEXP","1S","",""
"9/26/2025","9/26/2025","9/29/2025","DIS","DIS 9/26/2025 Call $112.00","STC","1","$1.19","$118.95"
"9/26/2025","9/26/2025","9/29/2025","SOFI","SOFI 9/26/2025 Call $27.50","STC","2","$0.46","$91.91"
"9/26/2025","9/26/2025","9/29/2025","CNC","CNC 10/3/2025 Call $35.00","BTO","1","$1.14","($114.04)"
"9/25/2025","9/25/2025","9/26/2025","AMZN","AMZN 9/26/2025 Put $215.00","BTO","1","$0.72","($72.04)"
"9/25/2025","9/25/2025","9/26/2025","OSCR","Oscar Health
CUSIP: 687793109","Sell","1","$17.93","$17.93"
"9/25/2025","9/25/2025","9/26/2025","OPEN","OPEN 10/3/2025 Call $8.50","BTO","2","$0.99","($198.08)"
"9/25/2025","9/25/2025","9/26/2025","BIDU","BIDU 10/3/2025 Call $135.00","BTO","1","$4.99","($499.04)"
"9/25/2025","9/25/2025","9/26/2025","KLAR","Klarna Group
CUSIP: G5279N105","Sell","12","$42.15","$505.83"
"9/24/2025","9/24/2025","9/25/2025","LAC","Lithium Americas
CUSIP: 53681J103","Buy","31","$5.84","($181.03)"
"9/24/2025","9/24/2025","9/25/2025","LAC","Lithium Americas
CUSIP: 53681J103","Buy","50","$5.95","($297.32)"
"9/24/2025","9/24/2025","9/25/2025","LAC","Lithium Americas
CUSIP: 53681J103","Buy","75","$6.01","($450.70)"
"9/24/2025","9/24/2025","9/25/2025","DIS","DIS 9/26/2025 Call $112.00","STC","2","$2.30","$459.91"
"9/24/2025","9/24/2025","9/25/2025","LAC","Lithium Americas
CUSIP: 53681J103","Buy","217","$6.12","($1,326.96)"
"9/24/2025","9/24/2025","9/25/2025","UUUU","UUUU 10/3/2025 Call $15.00","STC","2","$3.35","$669.91"
"9/24/2025","9/24/2025","9/25/2025","LAC","Lithium Americas
CUSIP: 53681J103","Buy","50","$5.79","($289.50)"
"9/23/2025","9/23/2025","9/23/2025","UNH","Cash Div: R/D 2025-09-15 P/D 2025-09-23 - 0.017361 shares at 2.21","CDIV","","","$0.04"
"9/23/2025","9/23/2025","9/24/2025","MU","MU 10/3/2025 Call $167.50","BTO","1","$9.51","($951.04)"
"9/23/2025","9/23/2025","9/24/2025","SOFI","SOFI 9/26/2025 Call $27.50","STC","4","$2.45","$979.83"
"9/23/2025","9/23/2025","9/24/2025","CHWY","CHWY 11/21/2025 Call $37.50","BTO","1","$3.05","($305.04)"
"9/23/2025","9/23/2025","9/24/2025","CHWY","CHWY 11/21/2025 Call $37.50","BTO","1","$3.05","($305.04)"
"9/23/2025","9/23/2025","9/24/2025","CHWY","CHWY 11/21/2025 Call $37.50","BTO","1","$3.05","($305.04)"
"9/23/2025","9/23/2025","9/24/2025","BBAI","BBAI 9/26/2025 Call $7.50","BTO","2","$0.74","($148.08)"
"9/23/2025","9/23/2025","9/24/2025","BBAI","BBAI 9/26/2025 Call $7.50","BTO","3","$0.74","($222.12)"
"9/23/2025","9/23/2025","9/24/2025","ORCL","ORCL 10/3/2025 Call $310.00","STC","1","$11.80","$1,179.95"
"9/22/2025","9/22/2025","9/23/2025","DIS","DIS 9/26/2025 Call $112.00","BTO","1","$1.83","($183.04)"
"9/22/2025","9/22/2025","9/23/2025","DIS","DIS 9/26/2025 Call $112.00","BTO","2","$1.83","($366.08)"
"9/22/2025","9/22/2025","9/23/2025","RR","RR 10/17/2025 Call $5.00","BTO","3","$1.14","($342.12)"
"9/22/2025","9/22/2025","9/23/2025","RR","RR 10/17/2025 Call $5.00","BTO","3","$1.14","($342.12)"
"9/22/2025","9/22/2025","9/23/2025","UNH","UNH 10/3/2025 Call $337.50","BTO","1","$9.80","($980.04)"
"9/22/2025","9/22/2025","9/23/2025","META","META 9/26/2025 Call $782.50","BTO","1","$10.45","($1,045.04)"
"9/22/2025","9/22/2025","9/23/2025","ORCL","ORCL 10/3/2025 Call $310.00","BTO","1","$11.89","($1,189.04)"
"9/22/2025","9/22/2025","9/23/2025","BBAI","BBAI 9/26/2025 Call $5.50","STC","8","$1.15","$919.64"
"9/22/2025","9/22/2025","9/23/2025","RR","RR 10/17/2025 Call $3.00","STC","1","$1.50","$149.95"
"9/22/2025","9/22/2025","9/23/2025","RR","RR 10/17/2025 Call $3.00","STC","2","$1.50","$299.91"
"9/22/2025","9/22/2025","9/23/2025","RR","RR 10/17/2025 Call $3.00","STC","2","$1.50","$299.91"
"9/19/2025","9/19/2025","9/22/2025","IREN","IREN 9/19/2025 Call $33.00","OEXCS","1S","",""
"9/19/2025","9/19/2025","9/22/2025","IREN","IREN Limited
CUSIP: Q4982L109
1 IREN Option Exercised","Buy","100","$33.00","($3,300.00)"
"9/19/2025","9/19/2025","9/22/2025","HOOD","HOOD 10/3/2025 Call $123.00","BTO","1","$5.75","($575.04)"
"9/19/2025","9/19/2025","9/22/2025","UUUU","UUUU 10/3/2025 Call $15.00","BTO","4","$1.25","($500.16)"
"9/19/2025","9/19/2025","9/22/2025","HIMS","HIMS 9/19/2025 Call $49.50","STC","1","$8.55","$854.95"
"9/19/2025","9/19/2025","9/22/2025","UNH","UNH 9/19/2025 Call $340.00","STC","1","$0.14","$13.95"
"9/19/2025","9/19/2025","9/22/2025","OKLO","OKLO 9/19/2025 Call $109.00","STC","1","$23.40","$2,339.95"
"9/19/2025","9/19/2025","9/22/2025","CRWV","CRWV 9/19/2025 Call $119.00","STC","1","$5.45","$544.95"
"9/18/2025","9/18/2025","9/19/2025","UUUU","UUUU 9/26/2025 Call $14.00","STC","1","$0.85","$84.95"
"9/18/2025","9/18/2025","9/19/2025","UUUU","UUUU 9/26/2025 Call $14.00","STC","1","$0.85","$84.95"
"9/18/2025","9/18/2025","9/19/2025","UUUU","UUUU 9/26/2025 Call $14.00","STC","1","$0.85","$84.95"
"9/18/2025","9/18/2025","9/19/2025","OKLO","OKLO 9/19/2025 Call $109.00","BTO","1","$3.80","($380.04)"
"9/18/2025","9/18/2025","9/19/2025","UUUU","UUUU 9/26/2025 Call $14.00","BTO","3","$0.95","($285.12)"
"9/18/2025","9/18/2025","9/19/2025","UNH","UNH 9/19/2025 Call $340.00","BTO","1","$4.40","($440.04)"
"9/18/2025","9/18/2025","9/19/2025","PLTR","PLTR 9/19/2025 Call $170.00","STC","1","$4.95","$494.95"
"9/18/2025","9/18/2025","9/19/2025","CHWY","CHWY 9/19/2025 Call $35.50","STC","1","$2.55","$254.95"
"9/18/2025","9/18/2025","9/19/2025","CHWY","CHWY 9/19/2025 Call $35.50","STC","2","$2.55","$509.91"
"9/16/2025","9/16/2025","9/17/2025","RR","RR 10/17/2025 Call $3.00","BTO","5","$1.25","($625.21)"
"9/16/2025","9/16/2025","9/17/2025","BBAI","BBAI 9/26/2025 Call $5.50","BTO","8","$0.70","($560.34)"
"9/15/2025","9/15/2025","9/16/2025","HOOD","HOOD 10/31/2025 Call $114.00","BTO","1","$10.67","($1,067.04)"
"9/15/2025","9/15/2025","9/16/2025","CRWV","CRWV 9/19/2025 Call $119.00","BTO","1","$5.25","($525.04)"
"9/15/2025","9/15/2025","9/16/2025","SOFI","SOFI 9/26/2025 Call $27.50","BTO","6","$1.30","($780.25)"
"9/12/2025","9/12/2025","9/15/2025","AEO","Option Expiration for AEO 9/12/2025 Call $19.50","OEXP","2S","",""
"9/12/2025","9/12/2025","9/15/2025","PLTR","PLTR 9/19/2025 Call $170.00","BTO","1","$5.25","($525.04)"
"9/12/2025","9/12/2025","9/15/2025","OPEN","OPEN 9/12/2025 Call $3.50","STC","2","$5.50","$1,099.91"
"9/12/2025","9/12/2025","9/15/2025","ACHR","ACHR 9/12/2025 Call $8.00","STC","5","$0.72","$359.78"
"9/12/2025","9/12/2025","9/15/2025","MRVL","MRVL 9/12/2025 Call $67.00","STC","2","$0.43","$85.91"
"9/12/2025","9/12/2025","9/15/2025","ACHR","ACHR 9/12/2025 Call $8.00","STC","4","$0.71","$283.83"
"9/12/2025","9/12/2025","9/15/2025","UNH","UNH 9/12/2025 Call $317.50","STC","1","$36.70","$3,669.95"
"9/11/2025","9/11/2025","9/11/2025","","ACH REVERSAL","ACH","","","($0.07)"
"9/11/2025","9/11/2025","9/11/2025","","ACH REVERSAL","ACH","","","($600.00)"
"9/11/2025","9/11/2025","9/11/2025","","ACH REVERSAL","ACH","","","($193.85)"
"9/11/2025","9/11/2025","9/12/2025","AEO","AEO 9/12/2025 Call $19.50","BTO","2","$0.34","($68.08)"
"9/11/2025","9/11/2025","9/12/2025","IREN","IREN 9/19/2025 Call $33.00","BTO","1","$1.91","($191.04)"
"9/11/2025","9/11/2025","9/12/2025","CHWY","CHWY 9/19/2025 Call $35.50","BTO","1","$1.16","($116.04)"
"9/11/2025","9/11/2025","9/12/2025","CHWY","CHWY 9/19/2025 Call $35.50","BTO","2","$1.16","($232.08)"
"9/11/2025","9/11/2025","9/12/2025","FIGR","Figure Technology Solutions
CUSIP: 349381103
Primary Issue","Buy","1","$25.00","($25.00)"
"9/10/2025","9/10/2025","9/11/2025","ACHR","ACHR 9/12/2025 Call $8.00","BTO","9","$0.39","($351.38)"
"9/10/2025","9/10/2025","9/11/2025","","ACH Deposit","ACH","","","$0.50"
"9/10/2025","9/10/2025","9/11/2025","","ACH Deposit","ACH","","","$0.07"
"9/10/2025","9/10/2025","9/11/2025","","ACH Deposit","ACH","","","$193.85"
"9/10/2025","9/10/2025","9/11/2025","ACHR","Archer Aviation
CUSIP: 03945R102","Sell","37.9","$8.32","$315.14"
"9/10/2025","9/10/2025","9/11/2025","HIMS","HIMS 9/19/2025 Call $49.50","BTO","1","$2.60","($260.04)"
"9/10/2025","9/10/2025","9/11/2025","","ACH Deposit","ACH","","","$480.00"
"9/10/2025","9/10/2025","9/11/2025","PYPL","PayPal
CUSIP: 70450Y103","Sell","6","$66.50","$398.97"
"9/10/2025","9/10/2025","9/11/2025","PYPL","PayPal
CUSIP: 70450Y103","Sell","0.8","$66.50","$53.20"
"9/10/2025","9/10/2025","9/11/2025","KLAR","Klarna Group
CUSIP: G5279N105
Primary Issue","Buy","12","$40.00","($480.00)"
"9/10/2025","9/10/2025","9/11/2025","","ACH Deposit","ACH","","","$600.00"
"9/9/2025","9/9/2025","9/10/2025","MRVL","MRVL 9/12/2025 Call $67.00","BTO","1","$1.13","($113.04)"
"9/9/2025","9/9/2025","9/10/2025","MRVL","MRVL 9/12/2025 Call $67.00","BTO","1","$1.13","($113.04)"
"9/8/2025","9/8/2025","9/9/2025","UNH","UNH 9/12/2025 Call $317.50","BTO","1","$6.20","($620.04)"
"9/8/2025","9/8/2025","9/8/2025","NLSP","Stock Lending","SLIP","","","$0.11"
"9/8/2025","9/8/2025","9/8/2025","ACHR","Stock Lending","SLIP","","","$0.01"
"9/8/2025","9/8/2025","9/8/2025","FIG","Stock Lending","SLIP","","","$0.01"
"9/8/2025","9/8/2025","9/8/2025","OSCR","Stock Lending","SLIP","","","$0.01"
"9/5/2025","9/5/2025","9/8/2025","SOFI","SOFI 9/5/2025 Call $25.00","STC","2","$0.57","$113.91"
"9/5/2025","9/5/2025","9/8/2025","SOFI","SOFI 9/5/2025 Call $25.00","STC","1","$0.57","$56.95"
"9/4/2025","9/4/2025","9/5/2025","SOFI","SOFI 9/5/2025 Call $25.00","BTO","3","$0.69","($207.12)"
"9/4/2025","9/4/2025","9/5/2025","AEO","AEO 9/5/2025 Call $17.50","STC","2","$1.18","$235.91"
"9/4/2025","9/4/2025","9/5/2025","AEO","AEO 9/5/2025 Call $17.50","BTO","2","$0.72","($144.08)"
"9/2/2025","9/2/2025","9/2/2025","","Gold Subscription Fee","GOLD","","","($5.00)"
"8/29/2025","8/29/2025","8/29/2025","","Interest Payment","INT","","","$0.21"
"8/29/2025","8/29/2025","9/2/2025","SOFI","SOFI 8/29/2025 Call $23.50","STC","1","$1.97","$196.95"
"8/18/2025","8/18/2025","8/19/2025","OPEN","OPEN 9/12/2025 Call $3.50","BTO","1","$0.78","($78.04)"
"8/18/2025","8/18/2025","8/19/2025","OPEN","OPEN 9/12/2025 Call $3.50","BTO","1","$0.79","($79.04)"
"8/15/2025","8/15/2025","8/18/2025","ABAT","Option Expiration for ABAT 8/15/2025 Call $4.00","OEXP","2S","",""
"8/15/2025","8/15/2025","8/18/2025","VTR","VTR 8/15/2025 Call $67.50","STC","2","$0.13","$25.91"
"8/15/2025","8/15/2025","8/18/2025","SOFI","SOFI 8/29/2025 Call $23.50","BTO","1","$1.15","($115.04)"
"8/15/2025","8/15/2025","8/18/2025","","ACH Deposit","ACH","","","$0.12"
"8/7/2025","8/7/2025","8/7/2025","OSCR","Stock Lending","SLIP","","","$0.01"
"8/7/2025","8/7/2025","8/7/2025","ACHR","Stock Lending","SLIP","","","$0.01"
"8/4/2025","8/4/2025","8/5/2025","FIG","Figma
CUSIP: 316841105","Sell","8","$99.60","$796.81"
"8/1/2025","8/1/2025","8/4/2025","AMZN","Option Expiration for AMZN 8/1/2025 Call $237.50","OEXP","1S","",""
"8/1/2025","8/1/2025","8/4/2025","SOFI","Option Expiration for SOFI 8/1/2025 Call $24.00","OEXP","1S","",""
"8/1/2025","8/1/2025","8/4/2025","AMZN","Option Expiration for AMZN 8/1/2025 Call $232.50","OEXP","1S","",""
"8/1/2025","8/1/2025","8/1/2025","","Gold Subscription Fee","GOLD","","","($5.00)"
"8/1/2025","8/1/2025","8/4/2025","","ACH Deposit","ACH","","","$5.00"
"7/31/2025","7/31/2025","7/31/2025","","Interest Payment","INT","","","$0.07"
"7/31/2025","7/31/2025","8/1/2025","FIG","Figma
CUSIP: 316841105","Buy","8","$104.18","($833.40)"
"7/31/2025","7/31/2025","8/1/2025","AMZN","AMZN 8/1/2025 Call $232.50","BTO","1","$7.84","($784.04)"
"7/31/2025","7/31/2025","8/1/2025","IREN","IREN Limited
CUSIP: Q4982L109","Sell","45","$16.76","$754.43"
"7/31/2025","7/31/2025","8/1/2025","HOVR","New Horizon Aircraft Ltd.
CUSIP: 64550A107","Sell","279","$1.50","$419.48"
"7/31/2025","7/31/2025","8/1/2025","AMZN","AMZN 8/1/2025 Call $237.50","BTO","1","$5.46","($546.04)"
"7/31/2025","7/31/2025","8/1/2025","FIG","Figma
CUSIP: 316841105","Buy","1","$33.00","($33.00)"
"7/29/2025","7/29/2025","7/30/2025","SOFI","SOFI 8/1/2025 Call $24.00","BTO","1","$0.84","($84.04)"
"7/29/2025","7/29/2025","7/30/2025","","ACH Deposit","ACH","","","$121.89"
"7/28/2025","7/28/2025","7/29/2025","OPEN","Opendoor Technologies
CUSIP: 683712103","Sell","200","$2.36","$471.11"
"7/28/2025","7/28/2025","7/29/2025","OPEN","Opendoor Technologies
CUSIP: 683712103","Sell","100","$2.35","$234.98"
"7/25/2025","7/25/2025","7/28/2025","KULR","Option Expiration for KULR 7/25/2025 Call $7.00","OEXP","2S","",""
"7/25/2025","7/25/2025","7/28/2025","CART","Option Expiration for CART 7/25/2025 Call $49.50","OEXP","2S","",""
"7/25/2025","7/25/2025","7/28/2025","OPEN","OPEN 7/25/2025 Call $2.00","OEXCS","3S","",""
"7/25/2025","7/25/2025","7/28/2025","OPEN","Opendoor Technologies
CUSIP: 683712103
3 OPEN Options Exercised","Buy","300","$2.00","($600.00)"
"7/25/2025","7/25/2025","7/28/2025","OSCR","Option Expiration for OSCR 7/25/2025 Call $24.00","OEXP","4S","",""
"7/25/2025","7/25/2025","7/28/2025","IREN","Option Expiration for IREN 7/25/2025 Call $20.50","OEXP","2S","",""
"7/25/2025","7/25/2025","7/28/2025","OSCR","Option Expiration for OSCR 7/25/2025 Call $25.00","OEXP","5S","",""
"7/25/2025","7/25/2025","7/28/2025","BABA","Option Expiration for BABA 7/25/2025 Call $124.00","OEXP","2S","",""
"7/25/2025","7/25/2025","7/28/2025","OPEN","OPEN 7/25/2025 Call $2.00","STC","1","$0.47","$46.95"
"7/23/2025","7/23/2025","7/24/2025","ABAT","ABAT 8/15/2025 Call $4.00","BTO","2","$0.27","($54.08)"
"7/21/2025","7/21/2025","7/22/2025","IREN","IREN 7/25/2025 Call $20.50","BTO","2","$0.94","($188.08)"
"7/18/2025","7/18/2025","7/21/2025","BBAI","Option Expiration for BBAI 7/18/2025 Call $9.00","OEXP","3S","",""
"7/18/2025","7/18/2025","7/21/2025","PYPL","Option Expiration for PYPL 7/18/2025 Call $80.00","OEXP","2S","",""
"7/18/2025","7/18/2025","7/21/2025","OSCR","Option Expiration for OSCR 7/18/2025 Call $21.00","OEXP","1S","",""
"7/18/2025","7/18/2025","7/21/2025","PLTR","PLTR 7/18/2025 Call $150.00","STC","1","$3.10","$309.95"
"7/18/2025","7/18/2025","7/21/2025","RGTI","RGTI 7/18/2025 Call $15.00","STC","2","$2.14","$427.91"
"7/18/2025","7/18/2025","7/21/2025","VTR","VTR 8/15/2025 Call $67.50","BTO","2","$0.94","($188.08)"
"7/18/2025","7/18/2025","7/21/2025","KULR","KULR 7/25/2025 Call $7.00","BTO","1","$0.50","($50.04)"
"7/18/2025","7/18/2025","7/21/2025","KULR","KULR 7/25/2025 Call $7.00","BTO","1","$0.50","($50.04)"
"7/18/2025","7/18/2025","7/18/2025","UNH","UnitedHealth
CUSIP: 91324P102","REC","0.0174","",""
"7/17/2025","7/17/2025","7/18/2025","OPEN","OPEN 7/25/2025 Call $2.00","BTO","4","$0.35","($140.16)"
"7/17/2025","7/17/2025","7/18/2025","","ACH Deposit","ACH","","","$500.00"
"7/16/2025","7/16/2025","7/17/2025","CART","CART 7/25/2025 Call $49.50","BTO","2","$0.96","($192.08)"
"7/16/2025","7/16/2025","7/17/2025","SBET","SBET 7/18/2025 Call $34.00","STC","1","$2.00","$199.95"
"7/16/2025","7/16/2025","7/17/2025","SBET","SBET 7/18/2025 Call $34.00","BTO","1","$3.06","($306.04)"
"7/16/2025","7/16/2025","7/17/2025","SBET","SBET 7/18/2025 Call $35.00","STC","1","$2.25","$224.95"
"7/16/2025","7/16/2025","7/17/2025","SBET","SBET 7/18/2025 Call $35.00","BTO","1","$2.89","($289.04)"
"7/16/2025","7/16/2025","7/17/2025","BABA","BABA 7/25/2025 Call $124.00","BTO","2","$0.54","($108.08)"
"7/16/2025","7/16/2025","7/17/2025","SBET","SBET 7/18/2025 Call $29.00","STC","1","$5.70","$569.95"
"7/16/2025","7/16/2025","7/17/2025","","ACH Deposit","ACH","","","$350.00"
"7/15/2025","7/15/2025","7/16/2025","SBET","SBET 7/18/2025 Call $29.00","BTO","1","$2.58","($258.04)"
"7/14/2025","7/14/2025","7/15/2025","PLTR","PLTR 7/18/2025 Call $150.00","BTO","1","$2.86","($286.04)"
"7/14/2025","7/14/2025","7/15/2025","PLTR","PLTR 7/18/2025 Call $150.00","STC","1","$2.87","$286.95"
"7/14/2025","7/14/2025","7/15/2025","PLTR","PLTR 7/18/2025 Call $150.00","BTO","1","$2.93","($293.04)"
"7/11/2025","7/11/2025","7/14/2025","BBAI","Option Expiration for BBAI 7/11/2025 Call $8.00","OEXP","2S","",""
"7/8/2025","7/8/2025","7/8/2025","ACHR","Stock Lending","SLIP","","","$0.01"
"7/7/2025","7/7/2025","7/8/2025","RGTI","RGTI 7/18/2025 Call $15.00","BTO","1","$0.54","($54.04)"
"7/7/2025","7/7/2025","7/8/2025","RGTI","RGTI 7/18/2025 Call $15.00","BTO","1","$0.55","($55.04)"
"7/2/2025","7/2/2025","7/3/2025","BBAI","BBAI 7/11/2025 Call $8.00","BTO","1","$0.55","($55.04)"
"7/2/2025","7/2/2025","7/3/2025","BBAI","BBAI 7/11/2025 Call $8.00","BTO","1","$0.55","($55.04)"
"7/2/2025","7/2/2025","7/3/2025","PYPL","PYPL 7/18/2025 Call $80.00","BTO","1","$0.56","($56.04)"
"7/2/2025","7/2/2025","7/3/2025","PYPL","PYPL 7/18/2025 Call $80.00","BTO","1","$0.56","($56.04)"
"7/2/2025","7/2/2025","7/3/2025","BBAI","BBAI 7/18/2025 Call $9.00","BTO","1","$0.55","($55.04)"
"7/2/2025","7/2/2025","7/3/2025","BBAI","BBAI 7/18/2025 Call $9.00","BTO","1","$0.55","($55.04)"
"7/2/2025","7/2/2025","7/3/2025","BBAI","BBAI 7/18/2025 Call $9.00","BTO","1","$0.55","($55.04)"
"7/2/2025","7/2/2025","7/2/2025","","External debit card transfer - account ending in 8200","DCF","","","$25.04"
"7/2/2025","7/2/2025","7/2/2025","","External debit card transfer - account ending in 8200","DCF","","","$137.21"
"7/2/2025","7/2/2025","7/3/2025","NLSP","NLS Pharmaceutics
CUSIP: H57830137","Buy","111","$2.67","($295.95)"
"7/2/2025","7/2/2025","7/3/2025","ACHR","Archer Aviation
CUSIP: 03945R102","Sell","30","$9.96","$298.82"
"7/2/2025","7/2/2025","7/3/2025","","ACH Deposit","ACH","","","$4.00"
"7/2/2025","7/2/2025","7/2/2025","","Gold Subscription Fee","GOLD","","","($5.00)"
"7/1/2025","7/1/2025","7/2/2025","OSCR","OSCR 7/18/2025 Call $21.00","BTO","1","$1.44","($144.04)"
"7/1/2025","7/1/2025","7/1/2025","","External debit card transfer - account ending in 8200","DCF","","","$35.00"
"7/1/2025","7/1/2025","7/2/2025","","ACH Deposit","ACH","","","$100.50"
"7/1/2025","7/1/2025","7/2/2025","OSCR","OSCR 7/25/2025 Call $24.00","BTO","4","$0.79","($316.16)"
"7/1/2025","7/1/2025","7/2/2025","OSCR","OSCR 7/25/2025 Call $25.00","BTO","5","$0.65","($325.21)"
"7/1/2025","7/1/2025","7/1/2025","","External debit card transfer - account ending in 8200","DCF","","","$650.00"
"6/30/2025","6/30/2025","6/30/2025","","Interest Payment","INT","","","$0.88"
"6/30/2025","6/30/2025","7/1/2025","ACHR","Archer Aviation
CUSIP: 03945R102","Buy","0.9","$10.72","($9.65)"
"6/30/2025","6/30/2025","7/1/2025","ACHR","Archer Aviation
CUSIP: 03945R102","Buy","2","$10.72","($21.44)"
"6/30/2025","6/30/2025","7/1/2025","IREN","IREN Limited
CUSIP: Q4982L109","Buy","45","$14.99","($674.45)"
"6/30/2025","6/30/2025","6/30/2025","","External debit card transfer - account ending in 8200","DCF","","","$700.00"
"6/26/2025","6/26/2025","6/27/2025","PYPL","PayPal
CUSIP: 70450Y103","Buy","3.8","$72.68","($276.20)"
"6/26/2025","6/26/2025","6/27/2025","HOVR","New Horizon Aircraft Ltd.
CUSIP: 64550A107","Sell","200","$1.39","$278.25"
"6/26/2025","6/26/2025","6/27/2025","PYPL","PayPal
CUSIP: 70450Y103","Buy","3","$72.70","($218.09)"
"6/26/2025","6/26/2025","6/27/2025","HOVR","New Horizon Aircraft Ltd.
CUSIP: 64550A107","Buy","200","$1.40","($280.00)"
"6/26/2025","6/26/2025","6/26/2025","","External debit card transfer - account ending in 8200","DCF","","","$500.00"
"6/26/2025","6/26/2025","6/27/2025","HOVR","New Horizon Aircraft Ltd.
CUSIP: 64550A107","Buy","6","$1.54","($9.27)"
"6/20/2025","6/20/2025","6/23/2025","","ACH CANCEL","ACH","","","($350.00)"
"6/20/2025","6/20/2025","6/23/2025","","ACH Deposit","ACH","","","$350.00"
"6/20/2025","6/20/2025","6/23/2025","ACHR","Archer Aviation
CUSIP: 03945R102","Buy","15","$10.24","($153.68)"
"6/20/2025","6/20/2025","6/23/2025","HOVR","New Horizon Aircraft Ltd.
CUSIP: 64550A107","Buy","65","$2.10","($136.18)"
"6/20/2025","6/20/2025","6/20/2025","","External debit card transfer - account ending in 8200","DCF","","","$300.00"
"6/20/2025","6/20/2025","6/23/2025","HOVR","New Horizon Aircraft Ltd.
CUSIP: 64550A107","Buy","8","$2.22","($17.72)"
"6/20/2025","6/20/2025","6/23/2025","OSCR","Oscar Health
CUSIP: 687793109","Buy","7","$21.13","($147.91)"
"6/20/2025","6/20/2025","6/23/2025","HOVR","New Horizon Aircraft Ltd.
CUSIP: 64550A107","Buy","100","$2.47","($247.00)"
"6/20/2025","6/20/2025","6/23/2025","HOVR","New Horizon Aircraft Ltd.
CUSIP: 64550A107","Buy","100","$2.47","($247.00)"
"6/20/2025","6/20/2025","6/23/2025","ACHR","Archer Aviation
CUSIP: 03945R102","Buy","50","$10.35","($517.50)"
"6/20/2025","6/20/2025","6/20/2025","","External debit card transfer - account ending in 8200","DCF","","","$1,000.00"
"6/20/2025","6/20/2025","6/23/2025","","ACH CANCEL","ACH","","","($1,500.00)"
"6/20/2025","6/20/2025","6/23/2025","","ACH Deposit","ACH","","","$1,500.00"
"6/2/2025","6/2/2025","6/2/2025","","Gold Subscription Fee","GOLD","","","($5.00)"
"5/30/2025","5/30/2025","5/30/2025","","Interest Payment","INT","","","$2.75"
"5/5/2025","5/5/2025","5/5/2025","","Gold Subscription Fee","GOLD","","","($5.00)"
"4/30/2025","4/30/2025","4/30/2025","","Interest Payment","INT","","","$4.96"
"4/16/2025","4/16/2025","4/16/2025","","FINRA Settlement Credit","MISC","","","$248.74"
"4/16/2025","4/16/2025","4/16/2025","","FINRA Settlement Credit","INT","","","$66.82"
"4/3/2025","4/3/2025","4/3/2025","","Gold Subscription Fee","GOLD","","","($5.00)"
"3/31/2025","3/31/2025","3/31/2025","","Interest Payment","INT","","","$4.90"
"3/4/2025","3/4/2025","3/4/2025","","Gold Subscription Fee","GOLD","","","($5.00)"
"3/3/2025","3/3/2025","3/4/2025","","ACH Deposit","ACH","","","$200.00"
"2/28/2025","2/28/2025","2/28/2025","","Interest Payment","INT","","","$7.33"
"2/3/2025","2/3/2025","2/3/2025","","Gold Subscription Fee","GOLD","","","($5.00)"
"2/3/2025","2/3/2025","2/3/2025","","External debit card transfer - account ending in 2262","DCF","","","$5.00"
"1/31/2025","1/31/2025","1/31/2025","","Interest Payment","INT","","","$0.75"
"1/13/2025","1/13/2025","1/13/2025","","External debit card transfer - account ending in 2262","DCF","","","($491.25)"
"1/13/2025","1/13/2025","1/13/2025","","External debit card transfer - withdrawal fee","DCF","","","($8.75)"
"1/13/2025","1/13/2025","1/13/2025","","External debit card transfer - withdrawal fee","DCF","","","($8.38)"
"1/13/2025","1/13/2025","1/13/2025","","External debit card transfer - account ending in 2262","DCF","","","($470.62)"
"1/6/2025","1/6/2025","1/6/2025","","Interest Adjustment Credit","INT","","","$0.01"
"1/6/2025","1/6/2025","1/6/2025","","External debit card transfer - account ending in 2262","DCF","","","($29.00)"
"1/6/2025","1/6/2025","1/6/2025","","External debit card transfer - withdrawal fee","DCF","","","($1.00)"
